1,379,167,38,36,0
2,379,167,38,36,0
3,379,167,38,36,0
4,379,167,38,36,0
5,379,167,38,36,0
6,379,167,38,36,0
7,379,167,38,36,0
8,379,167,38,36,0
9,379,167,38,36,0
10,379,167,38,36,0
11,379,167,38,36,0
12,379,167,38,36,0
13,379,167,38,36,0
14,379,167,38,36,0
15,379,167,38,36,0
16,379,167,38,36,0
17,379,167,38,36,0
18,379,167,38,36,0
19,379,167,38,36,0
20,379,167,38,36,0
21,379,167,38,36,0
22,379,167,38,36,0
23,379,167,38,36,0
24,379,167,38,36,0
25,379,167,38,36,0
26,379,167,38,36,0
27,379,167,38,36,0
28,379,167,38,36,0
29,379,167,38,36,0
30,379,167,38,36,0
31,379,167,38,36,0
32,379,167,38,36,0
33,379,167,38,36,0
34,379,167,38,36,0
35,379,167,38,36,0
36,379,167,38,36,0
37,379,167,38,36,0
38,379,167,38,36,0
39,379,167,38,36,0
40,379,167,38,36,0
41,379,167,38,36,0
42,379,167,38,36,0
43,379,167,38,36,0
44,379,167,38,36,0
45,379,167,38,36,0
46,379,167,38,36,0
47,379,167,38,36,0
48,379,167,38,36,0
49,379,167,38,36,0
50,379,167,38,36,0
51,379,167,38,36,0
52,379,167,38,36,0
53,379,167,38,36,0
54,379,167,38,36,0
55,379,167,38,36,0
56,379,167,38,36,0
57,379,167,38,36,0
58,379,167,38,36,0
59,379,167,38,36,0
60,379,167,38,36,0
61,379,167,38,36,0
62,379,167,38,36,0
63,379,167,38,36,0
64,379,167,38,36,0
65,379,167,38,36,0
66,379,167,38,36,0
67,379,167,38,36,0
68,379,167,38,36,0
69,379,167,38,36,0
70,379,167,38,36,0
71,379,167,38,36,0
72,379,167,38,36,0
73,379,167,38,36,0
74,379,167,38,36,0
75,379,167,38,36,0
76,379,167,38,36,0
77,379,167,38,36,0
78,379,167,38,36,0
79,379,167,38,36,0
80,379,167,38,36,0
81,379,167,38,36,0
82,379,167,38,36,0
83,379,167,38,36,0
84,379,167,38,36,0
85,379,167,38,36,0
86,379,167,38,36,0
87,379,167,38,36,0
88,379,167,38,36,0
89,379,167,38,36,0
90,379,167,38,36,0
91,379,167,38,36,0
92,379,167,38,36,0
93,379,167,38,36,0
94,379,167,38,36,0
95,379,167,38,36,0
96,379,167,38,36,0
97,379,167,38,36,0
98,379,167,38,36,0
99,379,167,38,36,0
100,379,167,38,36,0
101,379,167,38,36,0
102,379,167,38,36,0
103,379,167,38,36,0
104,379,167,38,36,0
105,379,167,38,36,0
106,379,167,38,36,0
107,379,167,38,36,0
108,379,167,38,36,0
109,379,167,38,36,0
110,379,167,38,36,0
111,379,167,38,36,0
112,379,167,38,36,0
113,379,167,38,36,0
114,379,167,38,36,0
115,379,167,38,36,0
116,379,167,38,36,0
117,379,167,38,36,0
118,379,167,38,36,0
119,379,167,38,36,0
120,379,167,38,36,0
121,379,167,38,36,0
122,379,167,38,36,0
123,379,167,38,36,0
124,379,167,38,36,0
125,379,167,38,36,0
126,379,167,38,36,0
127,379,167,38,36,0
128,379,167,38,36,0
129,379,167,38,36,0
130,379,167,38,36,0
131,379,167,38,36,0
132,379,167,38,36,0
133,379,167,38,36,0
134,379,167,38,36,0
135,379,167,38,36,0
136,379,167,38,36,0
137,379,167,38,36,0
138,379,167,38,36,0
139,379,167,38,36,0
140,379,167,38,36,0
141,379,167,38,36,0
142,379,167,38,36,0
143,379,167,38,36,0
144,379,167,38,36,0
145,379,167,38,36,0
146,379,167,38,36,0
147,379,167,38,36,0
148,379,167,38,36,0
149,379,167,38,36,0
150,379,167,38,36,0
151,379,167,38,36,0
152,379,167,38,36,0
153,379,167,38,36,0
154,379,167,38,36,0
155,379,167,38,36,0
156,379,167,38,36,0
157,379,167,38,36,0
158,379,167,38,36,0
159,379,167,38,36,0
160,379,167,38,36,0
161,379,167,38,36,0
162,379,167,38,36,0
163,379,167,38,36,0
164,379,167,38,36,0
165,379,167,38,36,0
166,379,167,38,36,0
167,379,167,38,36,0
168,379,167,38,36,0
169,379,167,38,36,0
170,379,167,38,36,0
171,379,167,38,36,0
172,379,167,38,36,0
173,379,167,38,36,0
174,379,167,38,36,0
175,379,167,38,36,0
176,379,167,38,36,0
177,379,167,38,36,0
178,379,167,38,36,0
179,379,167,38,36,0
180,379,167,38,36,0
181,379,167,38,36,0
182,379,167,38,36,0
183,379,167,38,36,0
184,379,167,38,36,0
185,379,167,38,36,0
186,379,167,38,36,0
187,379,167,38,36,0
188,379,167,38,36,0
189,379,167,38,36,0
190,379,167,38,36,0
191,379,167,38,36,0
192,379,167,38,36,0
193,379,167,38,36,0
194,379,167,38,36,0
195,379,167,38,36,0
196,379,167,38,36,0
197,379,167,38,36,0
198,379,167,38,36,0
199,379,167,38,36,0
200,379,167,38,36,0
201,379,167,38,36,0
202,379,167,38,36,0
203,379,167,38,36,0
204,379,167,38,36,0
205,379,167,38,36,0
206,379,167,38,36,0
207,379,167,38,36,0
208,379,167,38,36,0
209,379,167,38,36,0
210,379,167,38,36,0
211,379,167,38,36,0
212,379,167,38,36,0
213,379,167,38,36,0
214,379,167,38,36,0
215,379,167,38,36,0
216,379,167,38,36,0
217,379,167,38,36,0
218,379,167,38,36,0
219,379,167,38,36,0
220,379,167,38,36,0
221,379,167,38,36,0
222,379,167,38,36,0
223,379,167,38,36,0
224,379,167,38,36,0
225,379,167,38,36,0
226,379,167,38,36,0
227,379,167,38,36,0
228,379,167,38,36,0
229,379,167,38,36,0
230,379,167,38,36,0
231,379,167,38,36,0
232,379,167,38,36,0
233,379,167,38,36,0
234,379,167,38,36,0
235,379,167,38,36,0
236,379,167,38,36,0
237,379,167,38,36,0
238,379,167,38,36,0
239,379,167,38,36,0
240,379,167,38,36,0
241,379,167,38,36,0
242,379,167,38,36,0
243,379,167,38,36,0
244,379,167,38,36,0
245,379,167,38,36,0
246,379,167,38,36,0
247,379,167,38,36,0
248,379,167,38,36,0
249,379,167,38,36,0
250,379,167,38,36,0
251,379,167,38,36,0
252,379,167,38,36,0
253,379,167,38,36,0
254,381,169,38,36,0
255,424,200,38,36,0
256,459,233,38,36,0
257,515,277,38,36,0
258,566,318,39,35,0
259,580,332,39,35,0
260,565,332,46,43,0
261,554,331,47,43,0
262,544,328,47,43,0
263,533,326,47,43,0
264,522,324,47,43,0
265,514,324,47,43,0
266,507,324,47,43,0
267,500,324,47,43,0
268,493,324,47,43,0
269,486,324,47,43,0
270,481,326,47,43,0
271,476,328,47,43,0
272,472,330,47,43,0
273,467,332,47,43,0
274,463,334,47,43,0
275,458,336,47,43,0
276,454,339,47,43,0
277,450,341,47,43,0
278,447,343,47,43,0
279,443,346,47,43,0
280,440,348,47,43,0
281,436,350,47,43,0
282,433,353,47,43,0
283,428,354,47,43,0
284,424,356,47,43,0
285,420,358,47,43,0
286,415,360,47,43,0
287,411,362,47,43,0
288,407,364,47,43,0
289,403,366,47,43,0
290,399,368,47,43,0
291,395,371,47,43,0
292,391,373,47,43,0
293,387,376,47,43,0
294,383,378,47,43,0
295,379,380,47,43,0
296,375,383,47,43,0
297,371,385,47,43,0
298,367,387,47,43,0
299,363,390,47,43,0
300,359,392,47,43,0
301,355,394,47,43,0
302,351,396,47,43,0
303,348,398,47,43,0
304,344,400,47,43,0
305,340,402,47,43,0
306,337,404,47,43,0
307,332,406,47,43,0
308,328,408,47,43,0
309,323,410,47,43,0
310,319,412,47,43,0
311,315,415,47,43,0
312,311,417,47,43,0
313,307,419,47,43,0
314,304,421,47,43,0
315,300,423,47,43,0
316,296,425,47,43,0
317,293,428,47,43,0
318,289,429,47,44,0
319,285,431,48,44,0
320,281,433,49,45,0
321,277,434,49,46,0
322,273,436,50,47,0
323,269,438,51,47,0
324,266,440,51,48,0
325,262,442,51,48,0
326,259,444,51,48,0
327,255,446,51,48,0
328,252,449,51,48,0
329,250,451,51,48,0
330,249,453,51,48,0
331,247,455,51,48,0
332,246,457,51,48,0
333,245,459,51,48,0
334,246,460,51,48,0
335,247,461,51,48,0
336,248,462,51,48,0
337,249,463,51,48,0
338,250,464,51,48,0
339,252,465,51,48,0
340,253,466,51,47,0
341,254,467,51,47,0
342,255,468,51,47,0
343,256,469,51,47,0
344,257,470,51,47,0
345,258,471,51,47,0
346,259,472,51,47,0
347,260,473,51,47,0
348,261,474,51,47,0
349,262,475,51,47,0
350,261,475,51,47,0
351,261,475,51,47,0
352,261,475,51,47,0
353,261,475,51,47,0
354,260,475,51,47,0
355,260,475,51,47,0
356,260,475,51,47,0
357,260,475,51,47,0
358,260,475,51,47,0
359,259,474,51,47,0
360,259,474,51,47,0
361,259,474,51,47,0
362,259,474,51,47,0
363,259,474,51,47,0
364,259,474,51,47,0
365,259,474,51,47,0
366,259,474,51,47,0
367,259,474,51,47,0
368,259,474,51,47,0
369,259,474,51,47,0
370,259,474,51,47,0
371,259,474,51,47,0
372,259,474,51,47,0
373,259,474,51,47,0
374,259,474,51,47,0
375,259,474,51,47,0
376,259,474,51,47,0
377,259,474,51,47,0
378,259,474,51,47,0
379,259,474,51,47,0
380,259,474,51,47,0
381,259,474,51,47,0
382,259,474,51,47,0
383,259,474,51,47,0
384,259,474,51,47,0
385,259,474,51,47,0
386,259,474,51,47,0
387,259,474,51,47,0
388,259,474,51,47,0
389,259,474,51,47,0
390,259,474,51,47,0
391,259,474,51,47,0
392,259,474,51,47,0
393,259,474,51,47,0
394,259,474,51,47,0
395,259,474,51,47,0
396,259,474,51,47,0
397,259,474,51,47,0
398,259,474,51,47,0
399,259,474,51,47,0
400,259,474,51,47,0
401,259,474,51,47,0
402,259,474,51,47,0
403,259,474,51,47,0
404,259,474,51,47,0
405,259,474,51,47,0
406,259,474,51,47,0
407,258,474,51,47,0
408,258,474,51,47,0
409,258,474,51,47,0
410,258,474,51,47,0
411,258,474,51,47,0
412,258,474,51,47,0
413,258,474,51,47,0
414,258,474,51,47,0
415,258,474,51,47,0
416,258,474,51,47,0
417,258,474,51,47,0
418,258,474,51,47,0
419,258,474,51,47,0
420,258,474,51,47,0
421,258,474,51,47,0
422,258,474,51,47,0
423,258,474,51,47,0
424,258,474,51,47,0
425,258,474,51,47,0
426,258,474,51,47,0
427,258,474,51,47,0
428,258,474,51,47,0
429,258,474,51,47,0
430,258,474,51,47,0
431,258,474,51,47,0
432,258,474,51,47,0
433,258,474,51,47,0
434,258,474,51,47,0
435,258,474,51,47,0
436,258,474,51,47,0
437,258,474,51,47,0
438,258,474,51,47,0
439,258,474,51,47,0
440,258,474,51,47,0
441,258,474,51,47,0
442,258,474,51,47,0
443,258,474,51,47,0
444,258,474,51,47,0
445,258,474,51,47,0
446,258,474,51,47,0
447,258,474,51,47,0
448,258,474,51,47,0
449,258,474,51,47,0
450,258,474,51,47,0
451,258,474,51,47,0
452,258,474,51,47,0
453,258,474,51,47,0
454,258,474,51,47,0
455,258,474,51,47,0
456,258,474,51,47,0
457,258,474,51,47,0
458,258,474,51,47,0
459,258,474,51,47,0
460,258,474,51,47,0
461,258,474,51,47,0
462,258,474,51,47,0
463,258,474,51,47,0
464,258,474,51,47,0
465,258,474,51,47,0
466,258,474,51,47,0
467,258,474,51,47,0
468,258,474,51,47,0
469,258,474,51,47,0
470,258,474,51,47,0
471,258,474,51,47,0
472,258,474,51,47,0
473,258,474,51,47,0
474,258,474,51,47,0
475,258,474,51,47,0
476,258,474,51,47,0
