1,617,56,382,411,0
2,617,56,382,411,0
3,617,56,382,411,0
4,618,56,382,411,0
5,618,56,382,411,0
6,618,56,382,411,0
7,619,56,382,411,0
8,619,56,382,411,0
9,619,56,382,411,0
10,620,56,382,411,0
11,620,56,382,411,0
12,620,57,382,411,0
13,621,57,382,411,0
14,621,57,382,411,0
15,621,57,382,411,0
16,622,57,382,411,0
17,622,57,382,411,0
18,622,57,382,411,0
19,623,57,382,411,0
20,623,57,382,411,0
21,623,57,382,411,0
22,624,57,382,411,0
23,624,58,382,411,0
24,624,58,382,411,0
25,625,58,382,411,0
26,625,58,382,411,0
27,625,58,382,411,0
28,626,58,382,411,0
29,626,58,382,411,0
30,626,58,382,411,0
31,627,58,382,411,0
32,627,58,382,411,0
33,627,58,382,411,0
34,628,59,382,411,0
35,628,59,382,411,0
36,628,59,382,411,0
37,629,59,382,411,0
38,629,59,382,411,0
39,629,59,382,411,0
40,630,59,382,411,0
41,630,59,382,411,0
42,630,59,382,411,0
43,631,59,382,411,0
44,631,59,382,411,0
45,632,60,382,411,0
46,633,60,382,411,0
47,634,60,382,411,0
48,635,60,382,411,0
49,636,60,382,411,0
50,637,61,382,411,0
51,638,61,382,411,0
52,639,61,382,411,0
53,641,61,382,411,0
54,642,61,382,411,0
55,643,62,382,411,0
56,644,62,382,411,0
57,645,62,382,411,0
58,646,62,382,411,0
59,647,62,382,411,0
60,648,63,382,411,0
61,650,63,382,411,0
62,651,63,382,411,0
63,652,63,382,411,0
64,653,63,382,411,0
65,654,64,382,411,0
66,655,64,382,411,0
67,656,64,382,411,0
68,657,64,382,411,0
69,659,64,382,411,0
70,660,65,382,411,0
71,661,65,382,411,0
72,662,65,382,411,0
73,663,65,382,411,0
74,664,65,382,411,0
75,665,66,382,411,0
76,666,66,382,411,0
77,668,66,382,411,0
78,669,66,382,411,0
79,670,66,382,411,0
80,671,67,382,411,0
81,672,67,382,411,0
82,673,67,382,411,0
83,674,67,382,411,0
84,675,67,382,411,0
85,677,68,382,411,0
86,675,67,382,411,0
87,673,66,382,411,0
88,672,65,382,411,0
89,670,64,382,411,0
90,668,63,382,411,0
91,667,62,382,411,0
92,665,61,382,411,0
93,663,61,382,411,0
94,662,60,382,411,0
95,660,59,382,411,0
96,659,58,382,411,0
97,657,57,382,411,0
98,655,56,382,411,0
99,654,55,382,411,0
100,652,55,382,411,0
101,650,54,382,411,0
102,649,53,382,411,0
103,647,52,382,411,0
104,645,51,382,411,0
105,644,50,382,411,0
106,642,49,382,411,0
107,641,48,382,411,0
108,639,48,382,411,0
109,637,47,382,411,0
110,636,46,382,411,0
111,634,45,382,411,0
112,632,44,382,411,0
113,631,43,382,411,0
114,629,42,382,411,0
115,628,42,382,411,0
116,628,41,382,411,0
117,629,41,382,411,0
118,630,41,382,411,0
119,631,41,382,411,0
120,632,41,382,411,0
121,632,41,383,411,0
122,633,41,382,411,0
123,634,41,382,411,0
124,635,41,382,411,0
125,636,41,382,411,0
126,637,41,382,411,0
127,637,41,383,411,0
128,638,41,382,411,0
129,639,41,382,411,0
130,640,41,382,411,0
131,641,41,382,411,0
132,641,41,383,411,0
133,642,41,383,411,0
134,643,41,382,411,0
135,644,41,382,411,0
136,645,41,382,411,0
137,646,41,382,411,0
138,646,41,383,411,0
139,647,41,383,411,0
140,648,41,383,411,0
141,649,41,382,411,0
142,650,41,382,411,0
143,650,41,383,411,0
144,651,41,383,411,0
145,652,41,383,411,0
146,653,41,383,411,0
147,654,41,382,411,0
148,655,41,382,411,0
149,655,41,383,411,0
150,656,41,383,411,0
151,657,41,383,411,0
152,658,41,383,411,0
153,659,41,382,411,0
154,659,41,383,411,0
155,660,41,383,411,0
156,661,41,383,411,0
157,662,41,383,411,0
158,663,41,383,411,0
159,664,41,382,411,0
160,664,41,383,411,0
161,665,41,383,411,0
162,666,41,383,411,0
163,667,41,383,411,0
164,668,41,383,411,0
165,669,41,383,411,0
166,667,41,383,411,0
167,666,41,383,411,0
168,665,41,383,411,0
169,664,41,383,411,0
170,663,41,383,411,0
171,662,41,383,411,0
172,661,41,383,411,0
173,660,41,383,411,0
174,659,41,383,411,0
175,658,41,383,411,0
176,657,41,383,411,0
177,656,41,383,411,0
178,655,41,383,411,0
179,653,41,383,411,0
180,652,41,383,411,0
181,651,41,383,411,0
182,650,41,383,411,0
183,649,41,383,411,0
184,648,41,383,411,0
185,647,41,383,411,0
186,646,41,383,411,0
187,645,41,383,411,0
188,644,41,383,411,0
189,643,41,383,411,0
190,642,41,383,411,0
191,641,41,383,411,0
192,639,41,383,411,0
193,638,41,383,411,0
194,637,41,383,411,0
195,636,41,383,411,0
196,635,41,383,411,0
197,634,41,383,411,0
198,633,41,383,411,0
199,632,41,383,411,0
200,631,41,383,411,0
201,630,41,383,411,0
202,629,41,383,411,0
203,628,41,383,411,0
204,627,41,383,411,0
205,626,41,383,411,0
206,625,41,383,411,0
207,625,41,383,411,0
208,625,41,383,411,0
209,624,41,383,411,0
210,624,41,383,411,0
211,624,41,383,411,0
212,623,41,383,411,0
213,623,41,383,411,0
214,623,41,383,411,0
215,623,42,383,411,0
216,622,42,383,411,0
217,622,42,383,411,0
218,622,42,383,411,0
219,621,42,383,411,0
220,621,42,383,411,0
221,621,42,383,411,0
222,620,42,383,411,0
223,620,42,383,411,0
224,620,42,383,411,0
225,620,43,383,411,0
226,619,43,383,411,0
227,619,43,383,411,0
228,619,43,383,411,0
229,618,43,383,411,0
230,618,43,383,411,0
231,618,43,383,411,0
232,617,43,383,411,0
233,617,43,383,411,0
234,617,43,383,411,0
235,617,44,383,411,0
236,616,44,383,411,0
237,616,44,383,411,0
238,616,44,383,411,0
239,615,44,383,411,0
240,615,44,383,411,0
241,615,44,383,411,0
242,614,44,383,411,0
243,614,44,383,411,0
244,614,44,383,411,0
245,614,45,383,411,0
246,613,45,383,411,0
247,613,45,383,411,0
248,613,45,383,411,0
249,612,45,383,411,0
250,612,45,383,411,0
251,612,45,383,411,0
252,611,45,383,411,0
253,611,45,383,411,0
254,611,45,383,411,0
255,611,46,383,411,0
256,611,46,383,411,0
257,611,46,383,411,0
258,611,46,383,411,0
259,611,46,383,411,0
260,611,46,383,411,0
261,611,46,383,411,0
262,611,46,383,411,0
263,611,46,383,411,0
264,611,46,383,411,0
