1,599,273,95,107,0
2,599,273,95,107,0
3,600,273,95,107,0
4,601,274,95,107,0
5,601,274,95,107,0
6,602,274,95,107,0
7,603,275,95,107,0
8,603,275,95,107,0
9,604,275,95,107,0
10,605,276,95,107,0
11,605,276,95,107,0
12,606,276,95,107,0
13,607,277,95,107,0
14,608,277,95,107,0
15,608,277,95,107,0
16,609,278,95,107,0
17,610,278,95,107,0
18,610,278,95,107,0
19,611,279,95,107,0
20,612,279,95,107,0
21,612,279,95,107,0
22,613,280,95,107,0
23,614,280,95,107,0
24,615,281,95,107,0
25,614,281,95,107,0
26,614,281,95,107,0
27,613,281,95,107,0
28,613,282,95,107,0
29,612,282,95,107,0
30,612,282,95,107,0
31,611,283,95,107,0
32,611,283,95,107,0
33,610,283,95,107,0
34,610,283,95,107,0
35,610,284,95,107,0
36,609,284,95,107,0
37,609,284,95,107,0
38,608,285,95,107,0
39,608,285,95,107,0
40,607,285,95,107,0
41,607,285,95,107,0
42,606,286,95,107,0
43,606,286,95,107,0
44,605,286,95,107,0
45,605,287,95,107,0
46,605,287,95,107,0
47,604,287,95,107,0
48,604,287,95,107,0
49,603,288,95,107,0
50,603,288,95,107,0
51,602,288,95,107,0
52,602,289,95,107,0
53,601,289,95,107,0
54,601,289,95,107,0
55,601,290,95,107,0
56,601,290,95,107,0
57,602,290,95,107,0
58,602,290,95,107,0
59,603,290,95,107,0
60,604,290,95,107,0
61,604,291,95,107,0
62,605,291,95,107,0
63,606,291,95,107,0
64,606,291,95,107,0
65,607,291,95,107,0
66,608,292,95,107,0
67,610,292,95,107,0
68,612,292,95,107,0
69,614,292,95,107,0
70,616,292,95,107,0
71,619,292,95,107,0
72,625,291,95,107,0
73,632,290,95,107,0
74,639,289,95,107,0
75,643,288,95,107,0
76,648,288,95,107,0
77,653,288,95,107,0
78,658,288,95,107,0
79,663,288,95,107,0
80,668,287,95,107,0
81,673,287,95,107,0
82,678,287,95,107,0
83,683,287,95,107,0
84,688,287,95,107,0
85,693,286,95,107,0
86,699,285,95,107,0
87,705,284,95,107,0
88,711,283,95,107,0
89,717,282,95,107,0
90,722,281,95,107,0
91,728,280,95,107,0
92,734,279,95,107,0
93,740,278,95,107,0
94,746,277,95,107,0
95,751,276,95,107,0
96,757,275,95,107,0
97,763,274,95,107,0
98,769,273,95,107,0
99,775,272,95,107,0
100,781,271,95,107,0
101,785,270,94,107,0
102,789,270,94,106,0
103,793,269,93,106,0
104,797,269,93,105,0
105,799,268,93,104,0
106,802,267,93,104,0
107,805,266,92,104,0
108,808,266,92,102,0
109,811,265,92,102,0
110,813,264,92,102,0
111,816,263,92,102,0
112,819,263,92,100,0
113,822,262,91,100,0
114,825,261,91,100,0
115,828,261,91,99,0
116,829,260,91,99,0
117,831,260,91,98,0
118,829,258,91,98,0
119,828,256,91,99,0
120,827,255,91,98,0
121,826,253,91,99,0
122,825,251,91,99,0
123,824,250,91,99,0
124,821,249,91,99,0
125,818,248,91,99,0
126,815,247,91,99,0
127,812,246,91,99,0
128,810,245,91,99,0
129,807,244,91,99,0
130,804,243,91,99,0
131,801,242,91,99,0
132,799,241,91,100,0
133,794,240,91,99,0
134,790,239,90,99,0
135,785,239,91,98,0
136,781,238,90,98,0
137,776,237,91,98,0
138,772,237,90,97,0
139,767,236,91,97,0
140,763,236,90,96,0
141,758,235,91,96,0
142,754,234,90,96,0
143,749,234,91,95,0
144,745,233,90,95,0
145,741,233,90,94,0
146,739,232,89,94,0
147,737,232,88,93,0
148,735,232,87,92,0
149,733,232,86,91,0
150,731,232,86,90,0
151,729,231,85,90,0
152,727,231,84,89,0
153,725,231,83,88,0
154,723,231,82,87,0
155,721,231,82,87,0
156,717,230,82,88,0
157,713,230,82,88,0
158,709,230,83,88,0
159,705,230,83,88,0
160,702,230,82,88,0
161,698,230,83,88,0
162,694,229,83,90,0
163,690,229,84,90,0
164,687,229,83,90,0
165,683,229,83,90,0
166,679,229,84,90,0
167,675,229,84,90,0
168,672,229,84,91,0
169,669,229,85,91,0
170,667,229,85,91,0
171,665,229,85,92,0
172,663,229,85,92,0
173,661,229,85,92,0
174,659,229,85,93,0
175,657,229,85,93,0
176,655,229,85,94,0
177,653,229,86,94,0
178,650,229,87,94,0
179,648,229,87,95,0
180,646,229,87,95,0
181,644,229,87,96,0
182,642,229,87,96,0
183,640,229,87,96,0
184,638,229,87,97,0
185,636,229,87,97,0
186,634,229,88,98,0
187,632,229,88,98,0
188,631,229,88,99,0
189,629,230,89,99,0
190,628,230,89,99,0
191,626,230,89,100,0
192,625,231,89,100,0
193,623,231,90,100,0
194,622,231,90,101,0
195,620,232,90,101,0
196,619,232,90,101,0
197,617,232,91,102,0
198,616,233,91,102,0
199,614,233,91,102,0
200,613,234,91,102,0
201,611,234,92,103,0
202,610,234,92,103,0
203,608,235,92,103,0
204,607,235,92,104,0
205,605,235,93,104,0
206,604,236,93,104,0
207,602,236,93,105,0
208,601,236,93,105,0
209,599,237,94,105,0
210,598,237,94,106,0
211,596,237,94,106,0
212,595,238,94,106,0
213,593,238,95,107,0
214,592,239,95,107,0
215,586,240,95,107,0
216,585,240,95,107,0
217,584,241,95,107,0
218,583,242,95,107,0
219,583,243,95,107,0
220,582,244,95,107,0
221,581,245,95,107,0
222,580,246,95,107,0
223,580,247,95,107,0
224,579,248,95,107,0
225,578,249,95,107,0
226,577,250,95,107,0
227,577,251,95,107,0
228,576,252,95,107,0
229,575,253,95,107,0
230,574,254,95,107,0
231,574,255,95,107,0
232,573,256,95,107,0
233,572,257,95,107,0
234,571,258,95,107,0
235,571,259,95,107,0
236,570,260,95,107,0
237,569,261,95,107,0
238,568,262,95,107,0
239,568,263,95,107,0
240,568,263,96,108,0
241,569,264,96,108,0
242,569,265,97,108,0
243,570,265,97,109,0
244,571,266,97,109,0
245,571,267,98,109,0
246,572,268,98,109,0
247,573,268,98,110,0
248,573,269,99,110,0
249,574,270,99,110,0
250,575,271,99,111,0
251,579,271,100,111,0
252,584,271,100,111,0
253,588,272,101,110,0
254,593,272,101,110,0
255,598,273,101,109,0
256,602,273,102,109,0
257,607,274,102,108,0
258,612,274,102,108,0
259,616,275,103,107,0
260,621,275,103,107,0
261,626,276,103,107,0
262,632,276,103,107,0
263,639,276,103,107,0
264,646,276,103,107,0
265,653,276,103,107,0
266,660,276,103,107,0
267,667,276,103,107,0
268,674,276,103,107,0
269,681,276,103,107,0
